Timestamp,AHU-2 AvgCcoilTmp,AHU-2 AvgMaTmp,AHU-2 ChwEnTmp,AHU-2 ChwVlvPos,AHU-2 MaTmp1,AHU-2 OaFl,AHU-2 OaTmp,AHU-2 SaFanASts,AHU-2 SaFanBSts,AHU-2 SaFanCSts,AHU-2 SaFanDSts,AHU-2 SaFanESts,AHU-2 SaFanFSts,AHU-2 SaFl,AHU-2 SaTmp
2025-06-05 23:30:00,52.51539611816406,69.98458099365234,35.0,11.356651306152344,69.5230484008789,1888.2498779296875,70.54000091552734,1.0,1.0,1.0,1.0,1.0,1.0,14543.783203125,54.0153694152832
2025-06-05 23:45:00,52.28461456298828,70.00768280029297,35.0,11.827568054199219,69.56925201416016,3120.0,70.29000091552734,1.0,1.0,1.0,1.0,1.0,1.0,14162.2646484375,53.876949310302734
2025-06-06 00:00:00,52.65385437011719,70.07693481445312,35.0,12.339828491210938,69.6153793334961,4472.0,70.2699966430664,1.0,1.0,1.0,1.0,1.0,1.0,15214.58203125,54.15386199951172
2025-06-06 00:15:00,52.469215393066406,69.96151733398438,35.0,10.85361099243164,69.5230484008789,146.25,70.2699966430664,1.0,1.0,1.0,1.0,1.0,1.0,14204.1904296875,53.92307662963867
2025-06-06 00:30:00,52.4922981262207,69.98458099365234,35.0,11.162429809570312,69.5230484008789,3874.0,70.20999908447266,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,54.0153694152832
2025-06-06 00:45:00,52.423072814941406,69.91539001464844,35.0,10.899276733398438,69.47692108154297,4225.0,69.93000030517578,1.0,1.0,1.0,1.0,1.0,1.0,14501.8583984375,54.0153694152832
2025-06-06 01:00:00,52.446136474609375,69.84616088867188,35.0,11.042076110839844,69.38462829589844,4462.25,69.93000030517578,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,53.96920394897461
2025-06-06 01:15:00,52.469215393066406,69.8923110961914,35.0,10.83392333984375,69.4307632446289,3698.5,69.8499984741211,1.0,1.0,1.0,1.0,1.0,1.0,14283.84765625,53.96920394897461
2025-06-06 01:30:00,52.42306900024414,69.86923217773438,35.0,12.78615951538086,69.4307632446289,3477.500244140625,69.8499984741211,1.0,1.0,1.0,1.0,1.0,1.0,13784.9404296875,54.06156539916992
2025-06-06 01:45:00,52.4922981262207,69.84616088867188,35.0,11.05514907836914,69.38462829589844,4095.0,69.75,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,53.96920394897461
2025-06-06 02:00:00,52.353843688964844,69.80001831054688,35.0,11.507061004638672,69.33847045898438,3477.500244140625,70.06999969482422,1.0,1.0,1.0,1.0,1.0,1.0,13592.0849609375,53.96920394897461
2025-06-06 02:15:00,52.446136474609375,69.75383758544922,35.0,10.5655517578125,69.33847045898438,3724.5,70.12000274658203,1.0,1.0,1.0,1.0,1.0,1.0,14409.623046875,53.96920394897461
2025-06-06 02:30:00,52.51536178588867,69.75381469726562,35.0,11.478889465332031,69.29226684570312,4013.75,70.12000274658203,1.0,1.0,1.0,1.0,1.0,1.0,15248.123046875,54.06156539916992
2025-06-06 02:45:00,52.353858947753906,69.7307357788086,35.0,10.108154296875,69.29226684570312,3724.5,70.12000274658203,1.0,1.0,1.0,1.0,1.0,1.0,14501.8583984375,53.96920394897461
2025-06-06 03:00:00,52.63077163696289,69.86924743652344,35.0,11.335845947265625,69.38462829589844,5411.25,70.11000061035156,1.0,1.0,1.0,1.0,1.0,1.0,15340.357421875,54.107696533203125
2025-06-06 03:15:00,52.44615173339844,69.77691650390625,35.0,10.214149475097656,69.33847045898438,568.75,70.0199966430664,1.0,1.0,1.0,1.0,1.0,1.0,14250.3076171875,54.0153694152832
2025-06-06 03:30:00,52.44615173339844,69.80001831054688,35.0,10.559974670410156,69.33847045898438,156.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,14329.96484375,54.0153694152832
2025-06-06 03:45:00,52.469215393066406,69.86923217773438,35.0,10.50412368774414,69.4307632446289,3750.500244140625,69.9800033569336,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,54.0153694152832
2025-06-06 04:00:00,52.376922607421875,69.80001831054688,35.0,10.079002380371094,69.33847045898438,3399.5,69.94000244140625,1.0,1.0,1.0,1.0,1.0,1.0,13910.71484375,53.96920394897461
2025-06-06 04:15:00,52.30769729614258,69.7307357788086,35.0,10.489753723144531,69.29226684570312,4296.5,69.9800033569336,1.0,1.0,1.0,1.0,1.0,1.0,14409.623046875,53.876949310302734
2025-06-06 04:30:00,52.44615173339844,69.80001831054688,35.0,9.953754425048828,69.33847045898438,156.0,69.95999908447266,1.0,1.0,1.0,1.0,1.0,1.0,13617.2392578125,54.0153694152832
2025-06-06 04:45:00,52.28459930419922,69.77691650390625,35.0,10.48006820678711,69.33847045898438,4075.499755859375,69.94000244140625,1.0,1.0,1.0,1.0,1.0,1.0,14522.8203125,53.83078384399414
2025-06-06 05:00:00,52.699981689453125,69.86924743652344,35.0,11.208984375,69.38462829589844,4585.75,69.91000366210938,1.0,1.0,1.0,1.0,1.0,1.0,15042.6904296875,54.15386199951172
2025-06-06 05:15:00,52.42306900024414,69.80001831054688,35.0,10.534767150878906,69.33847045898438,3022.5,69.83999633789062,1.0,1.0,1.0,1.0,1.0,1.0,13738.822265625,54.0153694152832
2025-06-06 05:30:00,52.42306900024414,69.77691650390625,35.0,11.097579956054688,69.33847045898438,3181.75,69.7300033569336,1.0,1.0,1.0,1.0,1.0,1.0,14250.3076171875,54.0153694152832
2025-06-06 05:45:00,52.42306900024414,69.80001831054688,35.0,10.57564926147461,69.29226684570312,893.75,69.56999969482422,1.0,1.0,1.0,1.0,1.0,1.0,14329.96484375,53.96920394897461
2025-06-06 06:00:00,52.42306900024414,69.70767211914062,35.0,10.672225952148438,69.24613952636719,3883.750244140625,69.55000305175781,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,53.96920394897461
2025-06-06 06:15:00,52.630775451660156,69.70767211914062,35.0,10.699485778808594,69.24613952636719,130.0,69.27999877929688,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,54.107696533203125
2025-06-06 06:30:00,52.376922607421875,69.77691650390625,35.0,10.145195007324219,69.33847045898438,3435.250244140625,69.30000305175781,1.0,1.0,1.0,1.0,1.0,1.0,13537.5830078125,54.0153694152832
2025-06-06 06:45:00,52.353858947753906,69.86923217773438,35.0,11.30816650390625,69.4307632446289,146.25,69.33000183105469,1.0,1.0,1.0,1.0,1.0,1.0,14329.96484375,53.96920394897461
2025-06-06 07:00:00,52.3769416809082,69.84616088867188,35.0,11.123527526855469,69.38462829589844,3734.250244140625,69.37000274658203,1.0,1.0,1.0,1.0,1.0,1.0,13445.34765625,53.96920394897461
2025-06-06 07:15:00,52.51539611816406,69.86923217773438,35.0,11.081527709960938,69.4307632446289,3750.500244140625,69.37000274658203,1.0,1.0,1.0,1.0,1.0,1.0,14397.044921875,54.0153694152832
2025-06-06 07:30:00,52.3769416809082,70.0307846069336,35.0,10.600994110107422,69.56925201416016,4069.0,69.5999984741211,1.0,1.0,1.0,1.0,1.0,1.0,13457.9248046875,54.0153694152832
2025-06-06 07:45:00,52.33075714111328,70.07693481445312,35.0,11.04378890991211,69.6153793334961,4208.75,69.91000366210938,1.0,1.0,1.0,1.0,1.0,1.0,14250.3076171875,53.96920394897461
